"group","values"
"Glyptops",12.9402547442857
"Glyptops",13.5140398057143
"Glyptops",13.8426000228571
"Glyptops",14.0236548092857
"Glyptops",13.0712082664286
"Glyptops",14.8613772914286
"Glyptops",14.3177218742857
"Glyptops",13.5579486471429
"Glyptops",13.8492851728571
"Glyptops",12.9881953407143
"Glyptops",14.5202619485714
"Glyptops",13.4983895214286
"Glyptops",13.6660275464286
"Glyptops",14.0837931121429
"Glyptops",14.4924539464286
"Glyptops",13.4947573578571
"Glyptops",13.8636342414286
"Glyptops",15.4580369757143
"Glyptops",12.8745031957143
"Glyptops",13.2236049042857
"Glyptops",13.6596648435714
"Glyptops",13.6473242757143
"Glyptops",13.987010295
"Glyptops",13.0428210871429
"Glyptops",14.4477830778571
"Glyptops",13.1859723157143
"Glyptops",14.2356105728571
"Glyptops",14.366564095
"Glyptops",14.0206018228571
"Glyptops",14.1259501828571
"Glyptops",13.0604913614286
"Glyptops",14.0842020092857
"Glyptops",13.2311823728571
"Glyptops",13.48251319
"Glyptops",14.1055493692857
"Glyptops",14.4408811864286
"Glyptops",13.7897260471429
"Glyptops",14.0975630035714
"Glyptops",13.8269497385714
"Glyptops",14.3262874171429
"Glyptops",13.7888244228571
"Glyptops",13.9375888971429
"Glyptops",14.2648478985714
"Glyptops",14.3813220607143
"Glyptops",13.8004429521429
"Glyptops",14.3746369107143
"Glyptops",14.12635908
"Glyptops",14.5073422035714
"Glyptops",13.4061311864286
"Glyptops",12.22496023
"Glyptops",12.9026221557143
"Glyptops",14.2661491142857
"Glyptops",13.5717185385714
"Glyptops",15.0891136307143
"Glyptops",13.5659350128571
"Glyptops",13.2369658985714
"Glyptops",14.2738130328571
"Glyptops",14.1290031692857
"Glyptops",13.5628820264286
"Glyptops",13.600684895
"Glyptops",14.3956711292857
"Glyptops",14.1290031692857
"Glyptops",14.1729984607143
"Glyptops",13.7000279714286
"Glyptops",13.1961100435714
"Glyptops",14.4433007678571
"Glyptops",13.137130095
"Glyptops",13.4798691007143
"Glyptops",14.2276242071429
"Glyptops",14.2432744914286
"Glyptops",14.5525522607143
"Glyptops",14.3635111085714
"Glyptops",12.61128563
"Glyptops",13.7806213157143
"Glyptops",13.9949966607143
"Glyptops",12.61128563
"Glyptops",14.0322203521429
"Glyptops",13.3261712471429
"Glyptops",13.8296802778571
"Glyptops",13.8004429521429
"Glyptops",13.2480917007143
"Glyptops",13.8483835485714
"Glyptops",14.3039519828571
"Glyptops",13.5441787557143
"Glyptops",13.8034959385714
"Glyptops",13.6108226228571
"Glyptops",12.853779935
"Glyptops",13.7067131214286
"Glyptops",13.9726612264286
"Glyptops",13.4319285042857
"Glyptops",13.5113092664286
"Glyptops",14.418136855
"Glyptops",13.72106219
"Glyptops",13.2231960071429
"Glyptops",13.441657335
"Glyptops",13.497539375
"Glyptops",13.6108226228571
"Glyptops",14.1317337085714
"Glyptops",14.2523792228571
"Glyptops",13.6553106414286
"Glyptops",13.1307673921429
"Glyptops",14.1353658721429
"Glyptops",13.5521651214286
"Glyptops",13.0828267957143
"Glyptops",14.0752275692857
"Glyptops",14.3095187671429
"Glyptops",13.05138663
"Glyptops",14.0007801864286
"Glyptops",14.1378396814286
"Glyptops",13.4996907371429
"Glyptops",14.143761135
"Glyptops",13.963556495
"Glyptops",13.7005206985714
"Glyptops",14.55748564
"Glyptops",13.8426000228571
"Glyptops",13.085557335
"Glyptops",13.17781567
"Glyptops",13.8600020778571
"Glyptops",13.8928715671429
"Glyptops",13.2343218092857
"Glyptops",12.9774784357143
"Glyptops",13.0025444092857
"Glyptops",14.3639200057143
"Glyptops",13.4624670457143
"Glyptops",14.0343717142857
"Glyptops",14.5525522607143
"Glyptops",14.188562295
"Glyptops",13.652087375
"Glyptops",14.5086434192857
"Glyptops",13.9146278242857
"Glyptops",13.8550686985714
"Glyptops",14.3244070242857
"Glyptops",12.89463579
"Glyptops",14.17793184
"Glyptops",15.3612541585714
"Glyptops",14.6010720342857
"Glyptops",13.8483835485714
"Glyptops",13.2715455007143
"Glyptops",13.8426000228571
"Glyptops",13.703660135
"Glyptops",13.6516784778571
"Glyptops",13.8412988071429
"Glyptops",13.4168480914286
"Glyptops",13.0712082664286
"Glyptops",13.8972257692857
"Glyptops",13.9971480228571
"Glyptops",14.5786063085714
"Glyptops",13.7955095728571
"Glyptops",14.0429372571429
"Glyptops",14.083213935
"Glyptops",14.0771079621429
"Glyptops",14.3809131635714
"Glyptops",14.9291395242857
"Glyptops",14.2151555314286
"Glyptops",15.0443124707143
"Glyptops",13.9705547864286
"Glyptops",13.6037378814286
"Glyptops",14.5229924878571
"Glyptops",14.5602161792857
"Glyptops",13.3937167385714
"Glyptops",14.6982637485714
"Glyptops",14.0380038778571
"Glyptops",13.9268719921429
"Glyptops",14.2151555314286
"Glyptops",13.8004429521429
"Glyptops",13.3060386528571
"Glyptops",13.7488701921429
"Glyptops",13.89458168
"Glyptops",13.7860938835714
"Glyptops",14.2325575864286
"Glyptops",12.8394308664286
"Glyptops",13.6467450985714
"Glyptops",13.5213041328571
"Glyptops",13.6660275464286
"Glyptops",14.2325575864286
"Glyptops",13.9949966607143
"Glyptops",14.5221001692857
"Glyptops",14.4750518914286
"Glyptops",14.4664863485714
"Glyptops",13.5943221921429
"Glyptops",14.5229924878571
"Glyptops",13.8238967521429
"Glyptops",13.0376167385714
"Glyptops",13.5063758871429
"Glyptops",13.3683283178571
"Glyptops",13.9008579328571
"Glyptops",13.8483835485714
"Glyptops",12.5911530357143
"Glyptops",13.2373747957143
"Glyptops",14.4664863485714
"Glyptops",13.2751776642857
"Glyptops",14.343110295
"Glyptops",14.3697035314286
"Glyptops",14.1571221292857
"Glyptops",14.5122755828571
"Glyptops",13.5659350128571
"Glyptops",14.568202545
"Glyptops",13.1823401521429
"Glyptops",12.9478322128571
"Glyptops",13.6654483692857
"Glyptops",13.2822624057143
"Glyptops",12.6534427007143
"Glyptops",13.5069550642857
"Glyptops",13.9604170585714
"Glyptops",14.5669013292857
"Glyptops",13.5033229007143
"Glyptops",14.0752275692857
"Glyptops",12.7564179407143
"Glyptops",14.9923308135714
"Glyptops",13.6615030642857
"Glyptops",13.8254224757143
"Glyptops",14.3213540378571
"Glyptops",14.2871833328571
"Glyptops",13.5170927921429
"Glyptops",13.1827490492857
"Glyptops",13.2480917007143
"Glyptops",14.6823874171429
"Glyptops",13.9833781314286
"Glyptops",13.8928715671429
"Glyptops",12.9398458471429
"Glyptops",13.9079426742857
"Glyptops",13.6031587042857
"Glyptops",14.4118606021429
"Glyptops",13.4794602035714
"Glyptops",14.3199247142857
"Glyptops",14.7498365085714
"Glyptops",13.9677278471429
"Glyptops",13.9913644971429
"Glyptops",13.963556495
"Glyptops",12.9918275042857
"Glyptops",13.6516784778571
"Glyptops",13.5521651214286
"Glyptops",13.17798595
"Glyptops",12.4109483957143
"Glyptops",14.3146688878571
"Glyptops",12.7985750114286
"Glyptops",13.3857303728571
"Glyptops",14.0801609485714
"Glyptops",14.0949189142857
"Glyptops",13.5170927921429
"Glyptops",14.0429372571429
"Glyptops",13.9008579328571
"Glyptops",13.0547078357143
"Glyptops",13.3146041957143
"Glyptops",13.6596648435714
"Glyptops",13.8483835485714
"Glyptops",14.2245712207143
"Glyptops",14.3213540378571
"Glyptops",13.3867184471429
"Glyptops",13.6144547864286
"Glyptops",14.5122755828571
"Glyptops",14.5086434192857
"Glyptops",15.0891136307143
"Glyptops",13.2150393614286
"Glyptops",14.7205991828571
"Glyptops",13.3231182607143
"Glyptops",12.79149027
"Glyptops",14.3262874171429
"Glyptops",13.7546537178571
"Glyptops",13.5973751785714
"Glyptops",13.8044840128571
"Glyptops",13.8084293178571
"Glyptops",13.7968107885714
"Glyptops",13.9833781314286
"Glyptops",13.7582858814286
"Glyptops",14.2804981828571
"Glyptops",14.2661491142857
"Glyptops",13.5579486471429
"Glyptops",12.6156398321429
"Glyptops",13.6001057178571
"Glyptops",14.6579870707143
"Glyptops",12.8474172321429
"Glyptops",13.8524246092857
"Glyptops",13.3485066814286
"Glyptops",13.3830862835714
"Glyptops",13.549112135
"Glyptops",13.7910272628571
"Glyptops",14.1809848264286
"Glyptops",12.9541949157143
"Glyptops",13.3763146835714
"Glyptops",13.6690805328571
"Glyptops",14.4924539464286
"Glyptops",13.1227810264286
"Glyptops",13.9380816242857
"Glyptops",13.9864311178571
"Glyptops",12.9398458471429
"Glyptops",13.4755148985714
"Glyptops",13.8489627257143
"Glyptops",13.02326767
"Glyptops",14.4701185121429
"Glyptops",13.2715455007143
"Glyptops",13.2373747957143
"Glyptops",13.6144547864286
"Glyptops",14.1693662971429
"Glyptops",14.314991335
"Glyptops",12.9478322128571
"Glyptops",13.8147920207143
"Glyptops",14.4490842935714
"Glyptops",14.0049515385714
"Glyptops",13.1863812128571
"Glyptops",14.4607028228571
"Glyptops",13.652087375
"Glyptops",14.0087665521429
"Glyptops",13.4549734071429
"Glyptops",14.1943458207143
"Glyptops",13.6138756092857
"Glyptops",14.2728342642857
"Glyptops",13.5405465921429
"Glyptops",13.6037378814286
"Glyptops",14.2697812778571
"Glyptops",13.1401830814286
"Glyptops",12.9774784357143
"Glyptops",14.6716705121429
"Glyptops",13.471882735
"Glyptops",13.3799468471429
"Glyptops",14.0242339864286
"Glyptops",13.6001057178571
"Glyptops",12.79149027
"Glyptops",13.7408838264286
"Glyptops",13.317334735
"Glyptops",14.0694440435714
"Glyptops",13.7116465007143
"Glyptops",13.2922687614286
"Glyptops",14.61583
"Glyptops",13.5628820264286
"Glyptops",13.4168480914286
"Glyptops",13.4835012642857
"Glyptops",14.1357747692857
"Glyptops",13.84071963
"Glyptops",13.6108226228571
"Glyptops",14.9358246742857
"Glyptops",13.9833781314286
"Glyptops",13.3124013557143
"Glyptops",14.195333895
"Glyptops",14.0206018228571
"Glyptops",14.2667282914286
"Glyptops",14.6952107621429
"Glyptops",13.6660275464286
"Glyptops",12.6564956871429
"Glyptops",13.703660135
"Glyptops",14.3293404035714
"Glyptops",14.2209390571429
"Glyptops",13.9305041557143
"Glyptops",13.9949966607143
"Glyptops",14.5229924878571
"Glyptops",14.12406979
"Glyptops",13.3029856664286
"Glyptops",13.7009295957143
"Glyptops",13.6379085864286
"Glyptops",13.94606799
"Glyptops",14.3262874171429
"Glyptops",14.0837931121429
"Glyptops",13.8346136571429
"Glyptops",13.8550686985714
"Glyptops",13.8004429521429
"Glyptops",12.6055021042857
"Glyptops",13.703660135
"Glyptops",12.8882730871429
"Glyptops",14.1983868814286
"Glyptops",12.9918275042857
"Glyptops",13.66948943
"Glyptops",14.2396423278571
"Glyptops",14.2115233678571
"Glyptops",13.9900632814286
"Glyptops",14.1644329178571
"Glyptops",13.6615030642857
"Glyptops",13.2688149614286
"Glyptops",14.1809848264286
"Glyptops",14.1809848264286
"Glyptops",13.6978766092857
"Glyptops",12.8309168014286
"Glyptops",13.1365509178571
"Glyptops",13.5548956607143
"Glyptops",13.4239421385714
"Glyptops",14.8063426478571
"Glyptops",13.5033229007143
"Glyptops",13.9775946057143
"Glyptops",14.1729984607143
"Glyptops",12.8510493957143
"Glyptops",14.4607028228571
"Glyptops",13.5170927921429
"Glyptops",12.8802867214286
"Glyptops",13.7525023557143
"Glyptops",14.0842020092857
"Glyptops",13.7968107885714
"Glyptops",13.5069550642857
"Glyptops",13.9146278242857
"Glyptops",13.66948943
"Glyptops",13.4452894985714
"Glyptops",14.0975630035714
"Glyptops",13.420309975
"Glyptops",13.7525023557143
"Glyptops",14.4011436971429
"Glyptops",13.5686655521429
"Glyptops",14.5464462878571
"Glyptops",13.6557195385714
"Glyptops",13.9492074264286
"Glyptops",14.3177218742857
"Glyptops",13.3683283178571
"Glyptops",14.2871833328571
"Glyptops",13.8563699142857
"Glyptops",13.8034959385714
"Glyptops",12.5969365614286
"Glyptops",13.0196355064286
"Glyptops",13.6282246778571
"Glyptops",13.89229239
"Glyptops",13.471882735
"Glyptops",14.3400573085714
"Glyptops",14.5122755828571
"Glyptops",12.6427257957143
"Glyptops",13.1258340128571
"Glyptops",13.420309975
"Glyptops",12.9881953407143
"Glyptops",12.4766999442857
"Glyptops",13.9757142128571
"Glyptops",13.0956950628571
"Glyptops",13.4517501407143
"Glyptops",14.0156684435714
"Glyptops",13.7116465007143
"Glyptops",13.6148636835714
"Glyptops",13.4346590435714
"Glyptops",13.2795318664286
"Glyptops",13.2236049042857
"Glyptops",13.8785224985714
"Glyptops",13.84749123
"Glyptops",13.4141175521429
"Glyptops",14.3852673657143
"Glyptops",13.6138756092857
"Glyptops",13.5592498628571
"Glyptops",14.4261232207143
"Glyptops",14.2648478985714
"Glyptops",13.7351003007143
"Glyptops",13.51273859
"Glyptops",14.9551071221429
"Glyptops",12.853779935
"Glyptops",13.61808695
"Glyptops",13.2480917007143
"Glyptops",14.4069272228571
"Glyptops",14.3213540378571
"Glyptops",14.858324305
"Glyptops",13.7866730607143
"Glyptops",13.7265347578571
"Glyptops",14.0429372571429
"Glyptops",13.2969339214286
"Glyptops",13.8111598571429
"Glyptops",14.1943458207143
"Glyptops",14.07249703
"Glyptops",13.8376666435714
"Glyptops",13.4171705385714
"Glyptops",14.4383673885714
"Glyptops",13.8004429521429
"Glyptops",13.9492074264286
"Glyptops",13.0290511957143
"Glyptops",13.317334735
"Glyptops",13.1716232471429
"Glyptops",13.5283024242857
"Glyptops",13.6471539957143
"Glyptops",13.033984575
"Glyptops",14.2065899885714
"Glyptops",13.471882735
"Glyptops",14.5122755828571
"Glyptops",13.5863358264286
"Glyptops",12.6049229271429
"Glyptops",13.420480255
"Glyptops",14.7919935792857
"Glyptops",13.1338203785714
"Glyptops",14.373335695
"Glyptops",14.2245712207143
"Glyptops",13.911983735
"Glyptops",12.8287139614286
"Glyptops",13.7301669214286
"Glyptops",14.2091037864286
"Glyptops",13.8972257692857
"Glyptops",14.4234791314286
"Glyptops",13.883864775
"Glyptops",13.0886103214286
"Glyptops",13.7488701921429
"Glyptops",14.6090584
"Glyptops",14.0975630035714
"Glyptops",13.8462321864286
"Glyptops",14.0948324642857
"Glyptops",13.963556495
"Glyptops",13.5512634971429
"Glyptops",13.2751776642857
"Glyptops",13.5592498628571
"Glyptops",14.1800832021429
"Glyptops",12.22496023
"Glyptops",14.2065899885714
"Glyptops",13.7005206985714
"Glyptops",13.5207249557143
"Glyptops",14.5593238607143
"Glyptops",13.8600020778571
"Glyptops",14.4262096707143
"Glyptops",13.6893110664286
"Glyptops",13.0769917921429
"Glyptops",13.7628103635714
"Glyptops",13.8318831178571
"Glyptops",13.2373747957143
"Glyptops",13.6001057178571
"Glyptops",14.0837931121429
"Glyptops",14.418136855
"Glyptops",13.1481694471429
"Glyptops",14.3400573085714
"Glyptops",13.4061311864286
"Glyptops",14.5494992742857
"Glyptops",13.5354829214286
"Glyptops",14.0496224071429
"Glyptops",12.9020429785714
"Glyptops",13.8426000228571
"Glyptops",14.0721745828571
"Glyptops",13.7897260471429
"Glyptops",13.8376666435714
"Glyptops",13.1401830814286
"Glyptops",13.84071963
"Glyptops",13.3485066814286
"Glyptops",13.5063758871429
"Glyptops",13.2666121214286
"Glyptops",14.5718347085714
"Glyptops",13.1774067728571
"Glyptops",13.7314681371429
"Glyptops",13.5512634971429
"Glyptops",13.4575336664286
"Glyptops",14.6610400571429
"Glyptops",14.1867683521429
"Glyptops",13.3203877214286
"Glyptops",13.7668514242857
"Glyptops",14.4328948207143
"Glyptops",13.2201430207143
"Glyptops",13.4278874435714
"Glyptops",14.2697812778571
"Glyptops",13.3830862835714
"Glyptops",13.6632970071429
"Glyptops",13.1401830814286
"Glyptops",14.1397200742857
"Glyptops",13.5686655521429
"Glyptops",13.2608285957143
"Glyptops",13.7897260471429
"Glyptops",13.3799468471429
"Glyptops",14.5122755828571
"Glyptops",13.4577039464286
"Glyptops",13.6095214071429
"Glyptops",14.1179638171429
"Glyptops",13.1343995557143
"Glyptops",14.377281
"Glyptops",12.68851503
"Glyptops",12.6672125921429
"Glyptops",14.04921351
"Glyptops",15.4580369757143
"Glyptops",13.1033682871429
"Glyptops",13.2715455007143
"Glyptops",13.9088442985714
"Glyptops",14.4234791314286
"Glyptops",14.6530536914286
"Glyptops",12.6534427007143
"Glyptops",14.143761135
"Glyptops",14.0917794778571
"Glyptops",14.1290031692857
"Glyptops",13.3231182607143
"Glyptops",13.7408838264286
"Glyptops",13.7781075178571
"Glyptops",13.8492851728571
"Glyptops",13.7973899657143
"Glyptops",13.8600020778571
"Glyptops",14.9061784514286
"Glyptops",14.2835511692857
"Glyptops",13.7408838264286
"Glyptops",14.6014809314286
"Glyptops",13.4767296642857
"Glyptops",13.46116583
"Glyptops",13.8296802778571
"Glyptops",13.8520157121429
"Glyptops",13.6001057178571
"Glyptops",14.2102221521429
"Glyptops",12.7542665785714
"Glyptops",14.0837931121429
"Glyptops",14.2115233678571
"Glyptops",13.5659350128571
"Glyptops",13.94606799
"Glyptops",13.56651419
"Glyptops",13.6058892435714
"Glyptops",14.0272869728571
"Glyptops",13.8412988071429
"Glyptops",14.7324344535714
"Glyptops",13.9268719921429
"Glyptops",14.1729984607143
"Glyptops",13.5893888128571
"Glyptops",14.2321486892857
"Glyptops",12.5911530357143
"Glyptops",13.0819251714286
"Glyptops",13.51273859
"Glyptops",13.6318568414286
"Glyptops",14.1495446607143
"Glyptops",13.8004429521429
"Glyptops",14.195333895
"Glyptops",14.3809131635714
"Glyptops",14.1775229428571
"Glyptops",13.0370375614286
"Glyptops",14.4701185121429
"Glyptops",14.0352733385714
"Glyptops",13.1716232471429
"Glyptops",13.1258340128571
"Glyptops",13.9949966607143
"Glyptops",13.9008579328571
"Glyptops",14.0633922985714
"Glyptops",14.7205991828571
"Glyptops",14.0291673657143
"Glyptops",14.1495446607143
"Glyptops",13.7148697671429
"Glyptops",14.1693662971429
"Glyptops",14.1055493692857
"Glyptops",14.4781048778571
"Glyptops",14.2667282914286
"Glyptops",13.6108226228571
"Glyptops",13.8426000228571
"Glyptops",14.0416360414286
"Glyptops",13.7290485557143
"Glyptops",13.5656125657143
"Glyptops",15.2751017964286
"Glyptops",12.6427257957143
"Glyptops",14.2209390571429
"Glyptops",13.2889475557143
"Glyptops",14.7950465657143
"Glyptops",14.6561066778571
"Glyptops",14.2884845485714
"Naomichelys",14.53551903
"Naomichelys",14.413100029
"Naomichelys",14.634056013
"Naomichelys",14.472019098
"Naomichelys",14.231035352
"Naomichelys",14.598420082
"Naomichelys",14.158778022
"Naomichelys",14.425611751
"Naomichelys",14.359989538
"Naomichelys",14.482780712
"Naomichelys",14.559623159
"Naomichelys",14.179531035
"Naomichelys",14.17262153
"Naomichelys",14.374303957
"Naomichelys",14.363408347
"Naomichelys",14.387672858
"Naomichelys",14.240538027
"Naomichelys",14.230609396
"Naomichelys",14.492983555
"Naomichelys",14.403213917
"Naomichelys",14.557320043
"Naomichelys",14.386363868
"Naomichelys",14.387632157
"Naomichelys",14.287180421
"Naomichelys",14.471558336
"Naomichelys",14.373017991
"Naomichelys",14.330027179
"Naomichelys",14.196644234
"Naomichelys",14.388843985
"Naomichelys",14.080627436
"Naomichelys",14.161144358
"Naomichelys",14.413471482
"Naomichelys",14.049925187
"Naomichelys",14.458835899
"Naomichelys",14.416957336
"Naomichelys",14.507027919
"Naomichelys",14.327224089
"Naomichelys",14.480048212
"Naomichelys",14.111819292
"Naomichelys",14.414767053
"Naomichelys",14.433051832
"Naomichelys",14.48190449
"Naomichelys",14.367589145
"Naomichelys",14.5911584
"Naomichelys",14.538009911
"Naomichelys",14.224204489
"Naomichelys",14.263147682
"Naomichelys",14.174717561
"Naomichelys",14.040316417
"Naomichelys",14.283487768
"Naomichelys",14.305675291
"Naomichelys",14.429125844
"Naomichelys",14.471806381
"Naomichelys",14.149225462
"Naomichelys",14.419110766
"Naomichelys",14.776938679
"Naomichelys",14.380364873
"Naomichelys",14.370409224
"Naomichelys",14.294133669
"Naomichelys",14.147123018
"Naomichelys",14.099419547
"Naomichelys",14.545106501
"Naomichelys",14.718184514
"Naomichelys",14.394223978
"Naomichelys",14.552235553
"Naomichelys",14.028862269
"Naomichelys",14.374171787
"Naomichelys",14.643192151
"Naomichelys",14.311571303
"Naomichelys",14.380682557
"Naomichelys",14.352668559
"Naomichelys",14.165365857
"Naomichelys",14.123727297
"Naomichelys",13.966298755
"Naomichelys",14.740567954
"Naomichelys",14.392423458
"Naomichelys",14.096041382
"Naomichelys",14.096560676
"Naomichelys",14.322026844
"Naomichelys",14.138800561
"Naomichelys",14.193632136
"Naomichelys",14.247090604
"Naomichelys",14.462269765
"Naomichelys",14.402768761
"Naomichelys",14.226475112
"Naomichelys",14.344686064
"Naomichelys",14.465131419
"Naomichelys",14.049810954
"Naomichelys",14.385790936
"Naomichelys",14.429043554
"Naomichelys",14.429288557
"Naomichelys",14.223489782
"Naomichelys",14.132630701
"Naomichelys",14.016424079
"Naomichelys",14.557450813
"Naomichelys",14.474141801
"Naomichelys",14.032019781
"Naomichelys",14.129976132
"Naomichelys",14.23791142
"Naomichelys",14.369597702
"Naomichelys",14.04769275
"Naomichelys",14.334134445
"Naomichelys",14.466133485
"Naomichelys",14.306012456
"Naomichelys",14.457317208
"Naomichelys",14.181851222
"Naomichelys",14.559902296
"Naomichelys",14.157578559
"Naomichelys",14.236185912
"Naomichelys",14.260998562
"Naomichelys",13.978045131
"Naomichelys",14.519718574
"Naomichelys",14.447412053
"Naomichelys",14.220255455
"Naomichelys",14.033823584
"Naomichelys",14.202569697
"Naomichelys",14.315792802
"Naomichelys",14.644960705
"Naomichelys",13.927206694
"Naomichelys",14.458524541
"Naomichelys",14.268454994
"Naomichelys",14.539474833
"Naomichelys",14.435561843
"Naomichelys",14.271442492
"Naomichelys",14.487895869
"Naomichelys",14.671601864
"Naomichelys",14.757243863
"Naomichelys",14.250383569
"Naomichelys",14.538114009
"Naomichelys",14.21273873
"Naomichelys",14.542740165
"Naomichelys",14.386560018
"Naomichelys",14.523133679
"Naomichelys",14.241661758
"Naomichelys",14.674826582
"Naomichelys",14.280039855
"Naomichelys",14.00291062
"Naomichelys",14.6598212
"Naomichelys",14.425538219
"Naomichelys",14.381672406
"Naomichelys",14.59421943
"Naomichelys",14.374051338
"Naomichelys",14.344359298
"Naomichelys",14.413199017
"Naomichelys",14.193980833
"Naomichelys",14.21602997
"Naomichelys",14.56385061
"Naomichelys",14.020778003
"Naomichelys",14.106980362
"Naomichelys",14.054341032
"Naomichelys",14.481149802
"Naomichelys",14.206101339
"Naomichelys",14.473374966
"Naomichelys",14.226270358
"Naomichelys",14.367805163
"Naomichelys",14.35159642
"Naomichelys",14.336466243
"Naomichelys",14.647917901
"Naomichelys",14.399177677
"Naomichelys",14.200433816
"Naomichelys",14.364576797
"Naomichelys",14.66613873
"Naomichelys",14.456763757
"Naomichelys",14.700370317
"Naomichelys",14.4753966
"Naomichelys",14.407591238
"Naomichelys",14.562381562
"Naomichelys",14.425219684
"Naomichelys",14.184824326
"Naomichelys",14.240157702
"Naomichelys",14.080013917
"Naomichelys",14.486913881
"Naomichelys",14.534265534
"Naomichelys",13.94980976
"Naomichelys",14.365303351
"Naomichelys",14.404147824
"Naomichelys",14.572590445
"Naomichelys",14.607809704
"Naomichelys",14.07743288
"Naomichelys",14.249182649
"Naomichelys",14.307139502
"Naomichelys",14.856272257
"Naomichelys",14.478882454
"Naomichelys",14.530389352
"Naomichelys",14.337317009
"Naomichelys",14.220423989
"Naomichelys",14.344899285
"Naomichelys",14.221155653
"Naomichelys",14.413947665
"Naomichelys",14.282791108
"Naomichelys",14.207662308
"Naomichelys",14.520612386
"Naomichelys",14.443975404
"Naomichelys",14.250880186
"Naomichelys",14.391918009
"Naomichelys",14.259381124
"Naomichelys",14.554112023
"Naomichelys",14.507274577
"Naomichelys",14.317282065
"Naomichelys",14.263945359
"Naomichelys",14.474205289
"Naomichelys",14.195782204
"Naomichelys",14.165457229
"Naomichelys",14.16233221
"Naomichelys",13.978045131
"Naomichelys",14.359468764
"Naomichelys",13.86348624
"Naomichelys",14.048831749
"Naomichelys",14.395997488
"Naomichelys",14.001118331
"Naomichelys",14.072858698
"Naomichelys",14.376147004
"Naomichelys",14.468903767
"Naomichelys",14.413795838
"Naomichelys",14.21039637
"Naomichelys",14.371389991
"Naomichelys",14.429640375
"Naomichelys",14.258025458
"Naomichelys",14.327236551
"Naomichelys",14.482712737
"Naomichelys",14.370427775
"Naomichelys",14.333445137
"Naomichelys",14.301062923
"Naomichelys",14.143108788
"Naomichelys",14.495190171
"Naomichelys",14.562718727
"Naomichelys",14.193833843
"Naomichelys",14.15881256
"Naomichelys",14.300256844
"Naomichelys",14.347525892
"Naomichelys",14.35394241
"Naomichelys",14.49347461
"Naomichelys",14.230085598
"Naomichelys",14.15484077
"Naomichelys",14.514260568
"Naomichelys",14.39401404
"Naomichelys",14.358217692
"Naomichelys",14.463870746
"Naomichelys",14.833140582
"Naomichelys",14.58195376
"Naomichelys",14.393862213
"Naomichelys",14.353584631
"Naomichelys",14.260121489
"Naomichelys",14.250778415
"Naomichelys",14.741940793
"Naomichelys",14.699295395
"Naomichelys",14.160032369
"Naomichelys",14.244239885
"Naomichelys",14.062621317
"Naomichelys",14.223039314
"Naomichelys",13.970137019
"Naomichelys",14.468977299
"Naomichelys",14.201066492
"Naomichelys",14.20430905
"Naomichelys",14.659270278
"Naomichelys",14.241885063
"Naomichelys",14.184790038
"Naomichelys",14.023785847
"Naomichelys",14.356152674
"Naomichelys",14.222734721
"Naomichelys",14.334936731
"Naomichelys",14.15723013
"Naomichelys",14.369713415
"Naomichelys",14.030884768
"Naomichelys",14.280559149
"Naomichelys",14.636512606
"Naomichelys",14.250341994
"Naomichelys",14.390286726
"Naomichelys",14.38157585
"Naomichelys",14.506747302
"Naomichelys",14.283840701
"Naomichelys",14.374542393
"Naomichelys",14.27036466
"Naomichelys",14.387661608
"Naomichelys",14.380089731
"Naomichelys",14.502907212
"Naomichelys",14.60646147
"Naomichelys",14.596814255
"Naomichelys",14.004349375
"Naomichelys",14.197991617
"Naomichelys",14.516000018
"Naomichelys",14.4192323
"Naomichelys",14.368320809
"Naomichelys",14.338167775
"Naomichelys",14.096041382
"Naomichelys",14.433940169
"Naomichelys",14.22617137
"Naomichelys",14.521136636
"Naomichelys",14.219549247
"Naomichelys",14.614335974
"Naomichelys",14.059380326
"Naomichelys",14.272191487
"Naomichelys",14.515423543
"Naomichelys",14.324733888
"Naomichelys",14.324856273
"Naomichelys",14.512871957
"Naomichelys",14.160620358
"Naomichelys",14.471631868
"Naomichelys",14.247782287
"Naomichelys",14.212205648
"Naomichelys",14.254427087
"Naomichelys",14.088549942
"Naomichelys",14.490869684
"Naomichelys",14.383402677
"Naomichelys",14.290241451
"Naomichelys",14.165600904
"Naomichelys",13.932970773
"Naomichelys",14.298673563
"Naomichelys",14.313534058
"Naomichelys",14.056926775
"Naomichelys",14.344899285
"Naomichelys",14.29029429
"Naomichelys",14.40770462
"Naomichelys",14.440668396
"Naomichelys",14.554333396
"Naomichelys",14.454624356
"Naomichelys",14.329586527
"Naomichelys",14.280533693
"Naomichelys",14.368940176
"Naomichelys",14.270175415
"Naomichelys",14.190174877
"Naomichelys",14.210889357
"Naomichelys",14.083736468
"Naomichelys",14.290955811
"Naomichelys",14.476869643
"Naomichelys",14.140091128
"Naomichelys",14.277984539
"Naomichelys",14.268155247
"Naomichelys",14.416650714
"Naomichelys",14.537138799
"Naomichelys",14.299019731
"Naomichelys",14.368377643
"Naomichelys",14.494055158
"Naomichelys",14.555174369
"Naomichelys",14.23769905
"Naomichelys",14.431624591
"Naomichelys",14.501241294
"Naomichelys",14.45694417
"Naomichelys",14.199168437
"Naomichelys",14.190875796
"Naomichelys",14.499317783
"Naomichelys",14.528265688
